date,cohort,dimension,value,users,share
2026-05-23,dau,region,Nigeria,8,0.021917808219178082
2026-05-23,dau,region,United Kingdom,8,0.021917808219178082
2026-05-23,dau,region,Russia,8,0.021917808219178082
2026-05-23,dau,region,Vietnam,8,0.021917808219178082
2026-05-23,dau,region,Finland,7,0.019178082191780823
2026-05-23,dau,region,Ukraine,6,0.01643835616438356
2026-05-23,dau,region,Poland,6,0.01643835616438356
2026-05-23,dau,region,Italy,5,0.0136986301369863
2026-05-23,dau,region,France,5,0.0136986301369863
2026-05-23,dau,region,Brazil,5,0.0136986301369863
2026-05-23,dau,region,Malaysia,4,0.010958904109589041
2026-05-23,dau,region,Greece,4,0.010958904109589041
2026-05-23,dau,region,Canada,3,0.00821917808219178
2026-05-23,dau,region,Morocco,3,0.00821917808219178
2026-05-23,dau,region,Latvia,3,0.00821917808219178
2026-05-23,dau,region,Australia,3,0.00821917808219178
2026-05-23,dau,region,Kazakhstan,3,0.00821917808219178
2026-05-23,dau,region,Singapore,3,0.00821917808219178
2026-05-23,dau,region,Belgium,2,0.005479452054794521
2026-05-23,dau,region,Uzbekistan,2,0.005479452054794521
2026-05-23,dau,region,Egypt,2,0.005479452054794521
2026-05-23,dau,region,Senegal,2,0.005479452054794521
2026-05-23,dau,region,South Korea,2,0.005479452054794521
2026-05-23,dau,region,Armenia,2,0.005479452054794521
2026-05-23,dau,region,Algeria,2,0.005479452054794521
2026-05-23,dau,region,Moldova,2,0.005479452054794521
2026-05-23,dau,region,Denmark,2,0.005479452054794521
2026-05-23,dau,region,Belarus,2,0.005479452054794521
2026-05-23,dau,region,Lithuania,2,0.005479452054794521
2026-05-23,dau,region,Hong Kong,1,0.0027397260273972603
2026-05-23,dau,region,Bulgaria,1,0.0027397260273972603
2026-05-23,dau,region,Ghana,1,0.0027397260273972603
2026-05-23,dau,region,Iraq,1,0.0027397260273972603
2026-05-23,dau,region,Estonia,1,0.0027397260273972603
2026-05-23,dau,region,Jordan,1,0.0027397260273972603
2026-05-23,dau,region,Slovenia,1,0.0027397260273972603
2026-05-23,dau,region,Seychelles,1,0.0027397260273972603
2026-05-23,dau,region,Switzerland,1,0.0027397260273972603
2026-05-23,dau,region,Bolivia,1,0.0027397260273972603
2026-05-23,dau,region,Tajikistan,1,0.0027397260273972603
2026-05-23,dau,region,Liechtenstein,1,0.0027397260273972603
2026-05-23,dau,region,Japan,1,0.0027397260273972603
2026-05-23,dau,region,Croatia,1,0.0027397260273972603
2026-05-23,dau,region,Czechia,1,0.0027397260273972603
2026-05-23,dau,region,Sweden,1,0.0027397260273972603
2026-05-23,dau,region,Ecuador,1,0.0027397260273972603
2026-05-23,dau,region,United Arab Emirates,1,0.0027397260273972603
2026-05-23,dau,region,Myanmar,1,0.0027397260273972603
2026-05-23,dau,region,Israel,1,0.0027397260273972603
2026-05-23,dau,region,Mexico,1,0.0027397260273972603
2026-05-23,new,channel,Direct,256,0.9481481481481482
2026-05-23,new,channel,SEO / Organic Search,6,0.022222222222222223
2026-05-23,new,channel,Google Ads,5,0.018518518518518517
2026-05-23,new,channel,Organic Social,3,0.011111111111111112
2026-05-23,new,interface,Web App,270,1.0
2026-05-23,new,region,United States,54,0.2
2026-05-23,new,region,Germany,45,0.16666666666666666
2026-05-23,new,region,Indonesia,32,0.11851851851851852
2026-05-23,new,region,India,18,0.06666666666666667
2026-05-23,new,region,The Netherlands,16,0.05925925925925926
2026-05-23,new,region,Türkiye,10,0.037037037037037035
2026-05-23,new,region,Bangladesh,9,0.03333333333333333
2026-05-23,new,region,United Kingdom,7,0.025925925925925925
2026-05-23,new,region,Finland,6,0.022222222222222223
2026-05-23,new,region,Italy,5,0.018518518518518517
2026-05-23,new,region,Vietnam,5,0.018518518518518517
2026-05-23,new,region,Nigeria,4,0.014814814814814815
2026-05-23,new,region,France,4,0.014814814814814815
2026-05-23,new,region,Russia,4,0.014814814814814815
2026-05-23,new,region,Greece,4,0.014814814814814815
2026-05-23,new,region,Canada,3,0.011111111111111112
2026-05-23,new,region,Ukraine,3,0.011111111111111112
2026-05-23,new,region,Malaysia,3,0.011111111111111112
2026-05-23,new,region,Brazil,3,0.011111111111111112
2026-05-23,new,region,Belgium,2,0.007407407407407408
2026-05-23,new,region,Uzbekistan,2,0.007407407407407408
2026-05-23,new,region,Latvia,2,0.007407407407407408
2026-05-23,new,region,South Korea,2,0.007407407407407408
2026-05-23,new,region,Kazakhstan,2,0.007407407407407408
2026-05-23,new,region,Moldova,2,0.007407407407407408
2026-05-23,new,region,Lithuania,2,0.007407407407407408
2026-05-23,new,region,Singapore,2,0.007407407407407408
2026-05-23,new,region,Australia,1,0.003703703703703704
2026-05-23,new,region,Egypt,1,0.003703703703703704
2026-05-23,new,region,Hong Kong,1,0.003703703703703704
2026-05-23,new,region,Senegal,1,0.003703703703703704
2026-05-23,new,region,Bulgaria,1,0.003703703703703704
2026-05-23,new,region,Ghana,1,0.003703703703703704
2026-05-23,new,region,Armenia,1,0.003703703703703704
2026-05-23,new,region,Iraq,1,0.003703703703703704
2026-05-23,new,region,Estonia,1,0.003703703703703704
2026-05-23,new,region,Jordan,1,0.003703703703703704
2026-05-23,new,region,Algeria,1,0.003703703703703704
2026-05-23,new,region,Poland,1,0.003703703703703704
2026-05-23,new,region,Switzerland,1,0.003703703703703704
2026-05-23,new,region,Tajikistan,1,0.003703703703703704
2026-05-23,new,region,Japan,1,0.003703703703703704
2026-05-23,new,region,Belarus,1,0.003703703703703704
2026-05-23,new,region,Czechia,1,0.003703703703703704
2026-05-23,new,region,Sweden,1,0.003703703703703704
2026-05-23,new,region,Myanmar,1,0.003703703703703704
2026-05-23,returning,channel,Direct,89,0.9368421052631579
2026-05-23,returning,channel,SEO / Organic Search,3,0.031578947368421054
2026-05-23,returning,channel,Google Ads,2,0.021052631578947368
2026-05-23,returning,channel,Organic Social,1,0.010526315789473684
2026-05-23,returning,interface,Web App,95,1.0
2026-05-23,returning,region,India,10,0.10526315789473684
2026-05-23,returning,region,Pakistan,9,0.09473684210526316
2026-05-23,returning,region,United States,9,0.09473684210526316
2026-05-23,returning,region,Indonesia,6,0.06315789473684211
2026-05-23,returning,region,Bangladesh,6,0.06315789473684211
2026-05-23,returning,region,Poland,5,0.05263157894736842
2026-05-23,returning,region,Nigeria,4,0.042105263157894736
2026-05-23,returning,region,Russia,4,0.042105263157894736
2026-05-23,returning,region,Ukraine,3,0.031578947368421054
2026-05-23,returning,region,Morocco,3,0.031578947368421054
2026-05-23,returning,region,Vietnam,3,0.031578947368421054
2026-05-23,returning,region,Germany,3,0.031578947368421054
2026-05-23,returning,region,The Netherlands,2,0.021052631578947368
2026-05-23,returning,region,Brazil,2,0.021052631578947368
2026-05-23,returning,region,Denmark,2,0.021052631578947368
2026-05-23,returning,region,Australia,2,0.021052631578947368
2026-05-23,returning,region,Kazakhstan,1,0.010526315789473684
2026-05-23,returning,region,Singapore,1,0.010526315789473684
2026-05-23,returning,region,United Kingdom,1,0.010526315789473684
2026-05-23,returning,region,Latvia,1,0.010526315789473684
2026-05-23,returning,region,Algeria,1,0.010526315789473684
2026-05-23,returning,region,Armenia,1,0.010526315789473684
2026-05-23,returning,region,Türkiye,1,0.010526315789473684
2026-05-23,returning,region,Slovenia,1,0.010526315789473684
2026-05-23,returning,region,Seychelles,1,0.010526315789473684
2026-05-23,returning,region,Egypt,1,0.010526315789473684
2026-05-23,returning,region,France,1,0.010526315789473684
2026-05-23,returning,region,Belarus,1,0.010526315789473684
2026-05-23,returning,region,Bolivia,1,0.010526315789473684
2026-05-23,returning,region,Finland,1,0.010526315789473684
2026-05-23,returning,region,Malaysia,1,0.010526315789473684
2026-05-23,returning,region,Senegal,1,0.010526315789473684
2026-05-23,returning,region,Liechtenstein,1,0.010526315789473684
2026-05-23,returning,region,Croatia,1,0.010526315789473684
2026-05-23,returning,region,Ecuador,1,0.010526315789473684
2026-05-23,returning,region,United Arab Emirates,1,0.010526315789473684
2026-05-23,returning,region,Israel,1,0.010526315789473684
2026-05-23,returning,region,Mexico,1,0.010526315789473684
2026-05-24,dau,channel,Direct,247,0.95
2026-05-24,dau,channel,Google Ads,7,0.026923076923076925
2026-05-24,dau,channel,SEO / Organic Search,5,0.019230769230769232
2026-05-24,dau,channel,Meta Ads,1,0.0038461538461538464
2026-05-24,dau,interface,Web App,260,1.0
2026-05-24,dau,region,United States,39,0.15
2026-05-24,dau,region,India,33,0.12692307692307692
2026-05-24,dau,region,Indonesia,30,0.11538461538461539
2026-05-24,dau,region,Germany,19,0.07307692307692308
2026-05-24,dau,region,The Netherlands,11,0.04230769230769231
2026-05-24,dau,region,Malaysia,10,0.038461538461538464
2026-05-24,dau,region,Nigeria,8,0.03076923076923077
2026-05-24,dau,region,Bangladesh,7,0.026923076923076925
2026-05-24,dau,region,United Kingdom,7,0.026923076923076925
2026-05-24,dau,region,Pakistan,6,0.023076923076923078
2026-05-24,dau,region,Brazil,6,0.023076923076923078
2026-05-24,dau,region,Türkiye,6,0.023076923076923078
2026-05-24,dau,region,Vietnam,5,0.019230769230769232
2026-05-24,dau,region,Egypt,4,0.015384615384615385
2026-05-24,dau,region,Belarus,4,0.015384615384615385
2026-05-24,dau,region,South Korea,4,0.015384615384615385
2026-05-24,dau,region,Poland,4,0.015384615384615385
2026-05-24,dau,region,France,4,0.015384615384615385
2026-05-24,dau,region,Singapore,3,0.011538461538461539
2026-05-24,dau,region,Canada,3,0.011538461538461539
2026-05-24,dau,region,Hong Kong,3,0.011538461538461539
2026-05-24,dau,region,Finland,3,0.011538461538461539
2026-05-24,dau,region,Colombia,2,0.007692307692307693
2026-05-24,dau,region,Lithuania,2,0.007692307692307693
2026-05-24,dau,region,Ghana,2,0.007692307692307693
2026-05-24,dau,region,Italy,2,0.007692307692307693
2026-05-24,dau,region,Cameroon,2,0.007692307692307693
2026-05-24,dau,region,Russia,2,0.007692307692307693
2026-05-24,dau,region,Latvia,2,0.007692307692307693
2026-05-24,dau,region,Cyprus,2,0.007692307692307693
2026-05-24,dau,region,Philippines,2,0.007692307692307693
2026-05-24,dau,region,Algeria,2,0.007692307692307693
2026-05-24,dau,region,Ukraine,2,0.007692307692307693
2026-05-24,dau,region,Kazakhstan,1,0.0038461538461538464
2026-05-24,dau,region,Ethiopia,1,0.0038461538461538464
2026-05-24,dau,region,Azerbaijan,1,0.0038461538461538464
2026-05-24,dau,region,Trinidad and Tobago,1,0.0038461538461538464
2026-05-24,dau,region,Jordan,1,0.0038461538461538464
2026-05-24,dau,region,Tajikistan,1,0.0038461538461538464
2026-05-24,dau,region,China,1,0.0038461538461538464
2026-05-24,dau,region,Kyrgyzstan,1,0.0038461538461538464
2026-05-24,dau,region,Tunisia,1,0.0038461538461538464
2026-05-24,dau,region,Sri Lanka,1,0.0038461538461538464
2026-05-24,dau,region,Dominican Republic,1,0.0038461538461538464
2026-05-24,dau,region,Belgium,1,0.0038461538461538464
2026-05-24,dau,region,Japan,1,0.0038461538461538464
2026-05-24,dau,region,Cambodia,1,0.0038461538461538464
2026-05-24,dau,region,Laos,1,0.0038461538461538464
2026-05-24,dau,region,Australia,1,0.0038461538461538464
2026-05-24,dau,region,Spain,1,0.0038461538461538464
2026-05-24,dau,region,Uzbekistan,1,0.0038461538461538464
2026-05-24,dau,region,Estonia,1,0.0038461538461538464
2026-05-24,new,channel,Direct,160,0.9411764705882353
2026-05-24,new,channel,Google Ads,6,0.03529411764705882
2026-05-24,new,channel,SEO / Organic Search,4,0.023529411764705882
2026-05-24,new,interface,Web App,170,1.0
2026-05-24,new,region,United States,28,0.16470588235294117
2026-05-24,new,region,India,28,0.16470588235294117
2026-05-24,new,region,Indonesia,22,0.12941176470588237
2026-05-24,new,region,Germany,11,0.06470588235294118
2026-05-24,new,region,Malaysia,10,0.058823529411764705
2026-05-24,new,region,The Netherlands,8,0.047058823529411764
2026-05-24,new,region,Egypt,4,0.023529411764705882
2026-05-24,new,region,United Kingdom,4,0.023529411764705882
2026-05-24,new,region,Brazil,3,0.01764705882352941
2026-05-24,new,region,Türkiye,3,0.01764705882352941
2026-05-24,new,region,Belarus,3,0.01764705882352941
2026-05-24,new,region,Nigeria,3,0.01764705882352941
2026-05-24,new,region,South Korea,3,0.01764705882352941
2026-05-24,new,region,Bangladesh,3,0.01764705882352941
2026-05-24,new,region,Vietnam,3,0.01764705882352941
2026-05-24,new,region,Finland,3,0.01764705882352941
2026-05-24,new,region,Singapore,2,0.011764705882352941
2026-05-24,new,region,Colombia,2,0.011764705882352941
2026-05-24,new,region,Canada,2,0.011764705882352941
2026-05-24,new,region,Cyprus,2,0.011764705882352941
2026-05-24,new,region,Philippines,2,0.011764705882352941
2026-05-24,new,region,Hong Kong,2,0.011764705882352941
2026-05-24,new,region,France,2,0.011764705882352941
2026-05-24,new,region,Azerbaijan,1,0.0058823529411764705
2026-05-24,new,region,Latvia,1,0.0058823529411764705
2026-05-24,new,region,Poland,1,0.0058823529411764705
2026-05-24,new,region,China,1,0.0058823529411764705
2026-05-24,new,region,Algeria,1,0.0058823529411764705
2026-05-24,new,region,Sri Lanka,1,0.0058823529411764705
2026-05-24,new,region,Dominican Republic,1,0.0058823529411764705
2026-05-24,new,region,Belgium,1,0.0058823529411764705
2026-05-24,new,region,Ukraine,1,0.0058823529411764705
2026-05-24,new,region,Japan,1,0.0058823529411764705
2026-05-24,new,region,Cambodia,1,0.0058823529411764705
2026-05-24,new,region,Laos,1,0.0058823529411764705
2026-05-24,new,region,Australia,1,0.0058823529411764705
2026-05-24,new,region,Cameroon,1,0.0058823529411764705
2026-05-24,new,region,Ghana,1,0.0058823529411764705
2026-05-24,new,region,Spain,1,0.0058823529411764705
2026-05-24,new,region,Pakistan,1,0.0058823529411764705
2026-05-24,returning,channel,Direct,87,0.9666666666666667
2026-05-24,returning,channel,Meta Ads,1,0.011111111111111112
2026-05-24,returning,channel,Google Ads,1,0.011111111111111112
2026-05-24,returning,channel,SEO / Organic Search,1,0.011111111111111112
2026-05-24,returning,interface,Web App,90,1.0
2026-05-24,returning,region,United States,11,0.12222222222222222
2026-05-24,returning,region,Germany,8,0.08888888888888889
2026-05-24,returning,region,Indonesia,8,0.08888888888888889
2026-05-24,returning,region,Pakistan,5,0.05555555555555555
2026-05-24,returning,region,Nigeria,5,0.05555555555555555
2026-05-24,returning,region,India,5,0.05555555555555555
2026-05-24,returning,region,Bangladesh,4,0.044444444444444446
2026-05-24,returning,region,Poland,3,0.03333333333333333
2026-05-24,returning,region,Brazil,3,0.03333333333333333
2026-05-24,returning,region,Türkiye,3,0.03333333333333333
2026-05-24,returning,region,United Kingdom,3,0.03333333333333333
2026-05-24,returning,region,The Netherlands,3,0.03333333333333333
2026-05-24,returning,region,Lithuania,2,0.022222222222222223
2026-05-24,returning,region,Italy,2,0.022222222222222223
2026-05-24,returning,region,Vietnam,2,0.022222222222222223
2026-05-24,returning,region,Russia,2,0.022222222222222223
2026-05-24,returning,region,France,2,0.022222222222222223
2026-05-24,returning,region,Kazakhstan,1,0.011111111111111112
2026-05-24,returning,region,Canada,1,0.011111111111111112
2026-05-24,returning,region,Belarus,1,0.011111111111111112
2026-05-24,returning,region,Ethiopia,1,0.011111111111111112
2026-05-24,returning,region,Hong Kong,1,0.011111111111111112
2026-05-24,returning,region,Ghana,1,0.011111111111111112
2026-05-24,returning,region,Cameroon,1,0.011111111111111112
2026-05-24,returning,region,Singapore,1,0.011111111111111112
2026-05-24,returning,region,Trinidad and Tobago,1,0.011111111111111112
2026-05-24,returning,region,Jordan,1,0.011111111111111112
2026-05-24,returning,region,Tajikistan,1,0.011111111111111112
2026-05-24,returning,region,Kyrgyzstan,1,0.011111111111111112
2026-05-24,returning,region,Tunisia,1,0.011111111111111112
2026-05-24,returning,region,South Korea,1,0.011111111111111112
2026-05-24,returning,region,Ukraine,1,0.011111111111111112
2026-05-24,returning,region,Algeria,1,0.011111111111111112
2026-05-24,returning,region,Latvia,1,0.011111111111111112
2026-05-24,returning,region,Uzbekistan,1,0.011111111111111112
2026-05-24,returning,region,Estonia,1,0.011111111111111112
2026-05-25,dau,channel,Direct,214,0.9029535864978903
2026-05-25,dau,channel,SEO / Organic Search,10,0.04219409282700422
2026-05-25,dau,channel,Google Ads,7,0.029535864978902954
2026-05-25,dau,channel,Referral,6,0.02531645569620253
2026-05-25,dau,interface,Web App,237,1.0
2026-05-25,dau,region,Indonesia,37,0.15611814345991562
2026-05-25,dau,region,India,25,0.10548523206751055
2026-05-25,dau,region,Singapore,20,0.08438818565400844
2026-05-25,dau,region,United States,19,0.08016877637130802
2026-05-25,dau,region,Pakistan,10,0.04219409282700422
2026-05-25,dau,region,Vietnam,10,0.04219409282700422
2026-05-25,dau,region,Bangladesh,9,0.0379746835443038
2026-05-25,dau,region,Germany,9,0.0379746835443038
2026-05-25,dau,region,United Kingdom,7,0.029535864978902954
2026-05-25,dau,region,Brazil,7,0.029535864978902954
2026-05-25,dau,region,Nigeria,6,0.02531645569620253
2026-05-25,dau,region,Lithuania,6,0.02531645569620253
2026-05-25,dau,region,France,6,0.02531645569620253
2026-05-25,dau,region,Japan,4,0.016877637130801686
2026-05-25,dau,region,The Netherlands,4,0.016877637130801686
2026-05-25,dau,region,Italy,4,0.016877637130801686
2026-05-25,dau,region,Malaysia,4,0.016877637130801686
2026-05-25,dau,region,Russia,4,0.016877637130801686
2026-05-25,dau,region,Algeria,3,0.012658227848101266
2026-05-25,dau,region,Poland,3,0.012658227848101266
2026-05-25,dau,region,Finland,3,0.012658227848101266
2026-05-25,dau,region,Iran,3,0.012658227848101266
2026-05-25,dau,region,Iraq,2,0.008438818565400843
2026-05-25,dau,region,Egypt,2,0.008438818565400843
2026-05-25,dau,region,Romania,2,0.008438818565400843
2026-05-25,dau,region,Kenya,2,0.008438818565400843
2026-05-25,dau,region,Austria,2,0.008438818565400843
2026-05-25,dau,region,Türkiye,2,0.008438818565400843
2026-05-25,dau,region,Morocco,2,0.008438818565400843
2026-05-25,dau,region,Canada,2,0.008438818565400843
2026-05-25,dau,region,Malta,2,0.008438818565400843
2026-05-25,dau,region,Australia,2,0.008438818565400843
2026-05-25,dau,region,Bulgaria,2,0.008438818565400843
2026-05-25,dau,region,Hong Kong,1,0.004219409282700422
2026-05-25,dau,region,Jordan,1,0.004219409282700422
2026-05-25,dau,region,Honduras,1,0.004219409282700422
2026-05-25,dau,region,Ghana,1,0.004219409282700422
2026-05-25,dau,region,Croatia,1,0.004219409282700422
2026-05-25,dau,region,Switzerland,1,0.004219409282700422
2026-05-25,dau,region,Azerbaijan,1,0.004219409282700422
2026-05-25,dau,region,Estonia,1,0.004219409282700422
2026-05-25,dau,region,United Arab Emirates,1,0.004219409282700422
2026-05-25,dau,region,Latvia,1,0.004219409282700422
2026-05-25,dau,region,Tunisia,1,0.004219409282700422
2026-05-25,dau,region,Norway,1,0.004219409282700422
2026-05-25,new,channel,Direct,123,0.8913043478260869
2026-05-25,new,channel,SEO / Organic Search,8,0.057971014492753624
2026-05-25,new,channel,Google Ads,6,0.043478260869565216
2026-05-25,new,channel,Referral,1,0.007246376811594203
2026-05-25,new,interface,Web App,138,1.0
2026-05-25,new,region,Indonesia,27,0.1956521739130435
2026-05-25,new,region,India,14,0.10144927536231885
2026-05-25,new,region,Singapore,12,0.08695652173913043
2026-05-25,new,region,United States,10,0.07246376811594203
2026-05-25,new,region,Vietnam,9,0.06521739130434782
2026-05-25,new,region,Bangladesh,5,0.036231884057971016
2026-05-25,new,region,Lithuania,4,0.028985507246376812
2026-05-25,new,region,Pakistan,4,0.028985507246376812
2026-05-25,new,region,France,4,0.028985507246376812
2026-05-25,new,region,The Netherlands,3,0.021739130434782608
2026-05-25,new,region,Algeria,3,0.021739130434782608
2026-05-25,new,region,Malaysia,3,0.021739130434782608
2026-05-25,new,region,Russia,3,0.021739130434782608
2026-05-25,new,region,United Kingdom,3,0.021739130434782608
2026-05-25,new,region,Iran,3,0.021739130434782608
2026-05-25,new,region,Iraq,2,0.014492753623188406
2026-05-25,new,region,Italy,2,0.014492753623188406
2026-05-25,new,region,Brazil,2,0.014492753623188406
2026-05-25,new,region,Germany,2,0.014492753623188406
2026-05-25,new,region,Poland,2,0.014492753623188406
2026-05-25,new,region,Austria,2,0.014492753623188406
2026-05-25,new,region,Türkiye,2,0.014492753623188406
2026-05-25,new,region,Canada,2,0.014492753623188406
2026-05-25,new,region,Australia,2,0.014492753623188406
2026-05-25,new,region,Hong Kong,1,0.007246376811594203
2026-05-25,new,region,Japan,1,0.007246376811594203
2026-05-25,new,region,Finland,1,0.007246376811594203
2026-05-25,new,region,Egypt,1,0.007246376811594203
2026-05-25,new,region,Romania,1,0.007246376811594203
2026-05-25,new,region,Ghana,1,0.007246376811594203
2026-05-25,new,region,Switzerland,1,0.007246376811594203
2026-05-25,new,region,Morocco,1,0.007246376811594203
2026-05-25,new,region,Estonia,1,0.007246376811594203
2026-05-25,new,region,United Arab Emirates,1,0.007246376811594203
2026-05-25,new,region,Nigeria,1,0.007246376811594203
2026-05-25,new,region,Bulgaria,1,0.007246376811594203
2026-05-25,new,region,Norway,1,0.007246376811594203
2026-05-25,returning,channel,Direct,91,0.9191919191919192
2026-05-25,returning,channel,Referral,5,0.050505050505050504
2026-05-25,returning,channel,SEO / Organic Search,2,0.020202020202020204
2026-05-25,returning,channel,Google Ads,1,0.010101010101010102
2026-05-25,returning,interface,Web App,99,1.0
2026-05-25,returning,region,India,11,0.1111111111111111
2026-05-25,returning,region,Indonesia,10,0.10101010101010101
2026-05-25,returning,region,United States,9,0.09090909090909091
2026-05-25,returning,region,Singapore,8,0.08080808080808081
2026-05-25,returning,region,Germany,7,0.0707070707070707
2026-05-25,returning,region,Pakistan,6,0.06060606060606061
2026-05-25,returning,region,Nigeria,5,0.050505050505050504
2026-05-25,returning,region,Brazil,5,0.050505050505050504
2026-05-25,returning,region,United Kingdom,4,0.04040404040404041
2026-05-25,returning,region,Bangladesh,4,0.04040404040404041
2026-05-25,returning,region,Japan,3,0.030303030303030304
2026-05-25,returning,region,Italy,2,0.020202020202020204
2026-05-25,returning,region,Finland,2,0.020202020202020204
2026-05-25,returning,region,France,2,0.020202020202020204
2026-05-25,returning,region,Lithuania,2,0.020202020202020204
2026-05-25,returning,region,Kenya,2,0.020202020202020204
2026-05-25,returning,region,Malta,2,0.020202020202020204
2026-05-25,returning,region,Poland,1,0.010101010101010102
2026-05-25,returning,region,Jordan,1,0.010101010101010102
2026-05-25,returning,region,Russia,1,0.010101010101010102
2026-05-25,returning,region,Honduras,1,0.010101010101010102
2026-05-25,returning,region,The Netherlands,1,0.010101010101010102
2026-05-25,returning,region,Croatia,1,0.010101010101010102
2026-05-25,returning,region,Malaysia,1,0.010101010101010102
2026-05-25,returning,region,Azerbaijan,1,0.010101010101010102
2026-05-25,returning,region,Vietnam,1,0.010101010101010102
2026-05-25,returning,region,Latvia,1,0.010101010101010102
2026-05-25,returning,region,Morocco,1,0.010101010101010102
2026-05-25,returning,region,Romania,1,0.010101010101010102
2026-05-25,returning,region,Bulgaria,1,0.010101010101010102
2026-05-25,returning,region,Tunisia,1,0.010101010101010102
2026-05-25,returning,region,Egypt,1,0.010101010101010102
